NO_OF_FRAMES	5975
NO_OF_CAMERAS	9
NO_OF_BODIES	1
FREQUENCY	50
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-11-15, 18:29:58	28922.40665050
DATA_INCLUDED	6D
BODY_NAMES	New Body #1
New Body #1 X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]	
1024.54087	-612.67907	380.69844	-0.04811	0.03233	89.92513	0.26362	0.00131	1.00000	-0.00084	-1.00000	0.00131	0.00056	0.00056	0.00084	1.00000	
1025.87450	-611.98473	379.89864	-0.03210	0.04233	89.96079	0.25146	0.00068	1.00000	-0.00056	-1.00000	0.00068	0.00074	0.00074	0.00056	1.00000	
1025.67593	-612.07546	380.18629	-0.03590	0.03219	89.95390	0.25099	0.00080	1.00000	-0.00063	-1.00000	0.00081	0.00056	0.00056	0.00063	1.00000	
1025.24785	-612.18063	379.94932	-0.02877	0.03273	89.94337	0.23979	0.00099	1.00000	-0.00050	-1.00000	0.00099	0.00057	0.00057	0.00050	1.00000	
1024.96933	-612.41265	380.40621	-0.03863	0.02147	89.93324	0.25586	0.00117	1.00000	-0.00067	-1.00000	0.00117	0.00037	0.00037	0.00067	1.00000	
1026.02783	-612.01338	379.98454	-0.03096	0.02761	89.96115	0.26222	0.00068	1.00000	-0.00054	-1.00000	0.00068	0.00048	0.00048	0.00054	1.00000	
1025.61650	-612.22654	380.26876	-0.03827	0.02540	89.94975	0.26408	0.00088	1.00000	-0.00067	-1.00000	0.00088	0.00044	0.00044	0.00067	1.00000	
1026.15357	-611.98259	380.07764	-0.03409	0.02855	89.96534	0.28102	0.00060	1.00000	-0.00060	-1.00000	0.00061	0.00050	0.00050	0.00059	1.00000	
1026.00629	-611.82486	379.29446	-0.01740	0.03663	89.96492	0.26868	0.00061	1.00000	-0.00030	-1.00000	0.00061	0.00064	0.00064	0.00030	1.00000	
1026.33885	-611.81790	379.53387	-0.02020	0.02479	89.96710	0.24155	0.00057	1.00000	-0.00035	-1.00000	0.00057	0.00043	0.00043	0.00035	1.00000	
1025.79317	-612.00175	379.51560	-0.02222	0.03214	89.95543	0.28418	0.00078	1.00000	-0.00039	-1.00000	0.00078	0.00056	0.00056	0.00039	1.00000	
1025.35076	-612.20798	379.67734	-0.02353	0.02639	89.94230	0.27091	0.00101	1.00000	-0.00041	-1.00000	0.00101	0.00046	0.00046	0.00041	1.00000	
1025.37850	-612.18939	379.62459	-0.01909	0.01759	89.94101	0.25810	0.00103	1.00000	-0.00033	-1.00000	0.00103	0.00031	0.00031	0.00033	1.00000	
1025.51395	-612.12430	379.63554	-0.01563	0.00969	89.94188	0.23752	0.00101	1.00000	-0.00027	-1.00000	0.00101	0.00017	0.00017	0.00027	1.00000	
1026.09145	-611.96903	379.54429	-0.01566	0.01601	89.95625	0.24102	0.00076	1.00000	-0.00027	-1.00000	0.00076	0.00028	0.00028	0.00027	1.00000	
1025.71606	-612.19084	379.90796	-0.02431	0.01733	89.94604	0.27984	0.00094	1.00000	-0.00042	-1.00000	0.00094	0.00030	0.00030	0.00042	1.00000	
1024.92107	-612.68760	380.94853	-0.05109	0.01657	89.92661	0.23160	0.00128	1.00000	-0.00089	-1.00000	0.00128	0.00029	0.00029	0.00089	1.00000	
1024.33388	-612.91009	380.93429	-0.05301	0.02112	89.91231	0.24043	0.00153	1.00000	-0.00093	-1.00000	0.00153	0.00037	0.00037	0.00093	1.00000	
1024.70411	-612.82654	381.24055	-0.05988	0.01760	89.92199	0.22928	0.00136	1.00000	-0.00105	-1.00000	0.00136	0.00031	0.00031	0.00105	1.00000	
1023.46647	-613.24591	381.33457	-0.06960	0.03727	89.89600	0.23755	0.00182	1.00000	-0.00122	-1.00000	0.00182	0.00065	0.00065	0.00121	1.00000	
1023.68573	-613.16032	381.19110	-0.06179	0.02716	89.89894	0.25615	0.00176	1.00000	-0.00108	-1.00000	0.00176	0.00047	0.00047	0.00108	1.00000	
1024.04936	-612.92908	380.83421	-0.04921	0.02206	89.90697	0.28765	0.00162	1.00000	-0.00086	-1.00000	0.00162	0.00038	0.00038	0.00086	1.00000	
1023.85034	-612.98272	380.87673	-0.04776	0.01810	89.90036	0.30686	0.00174	1.00000	-0.00083	-1.00000	0.00174	0.00031	0.00032	0.00083	1.00000	
1024.28618	-612.74445	380.62062	-0.04216	0.02315	89.91351	0.30303	0.00151	1.00000	-0.00074	-1.00000	0.00151	0.00040	0.00040	0.00074	1.00000	
1024.72872	-612.58510	380.54480	-0.03829	0.01687	89.92342	0.28473	0.00134	1.00000	-0.00067	-1.00000	0.00134	0.00029	0.00029	0.00067	1.00000	
1025.43626	-612.40178	380.76505	-0.03791	-0.00150	89.93635	0.25490	0.00111	1.00000	-0.00066	-1.00000	0.00111	-0.00003	-0.00003	0.00066	1.00000	
1024.76638	-612.39221	380.19073	-0.03014	0.01763	89.92646	0.28380	0.00128	1.00000	-0.00053	-1.00000	0.00128	0.00031	0.00031	0.00053	1.00000	
1024.33034	-612.57073	380.20334	-0.03539	0.03201	89.91888	0.27135	0.00142	1.00000	-0.00062	-1.00000	0.00142	0.00056	0.00056	0.00062	1.00000	
1024.18013	-612.55873	380.01718	-0.03562	0.04150	89.91753	0.28916	0.00144	1.00000	-0.00062	-1.00000	0.00144	0.00072	0.00072	0.00062	1.00000	
1023.85591	-612.76410	380.58218	-0.04545	0.02690	89.90609	0.27045	0.00164	1.00000	-0.00079	-1.00000	0.00164	0.00047	0.00047	0.00079	1.00000	
1023.75165	-612.76373	380.56151	-0.05094	0.04214	89.90871	0.25722	0.00159	1.00000	-0.00089	-1.00000	0.00159	0.00073	0.00074	0.00089	1.00000	
1024.38973	-612.34839	379.89590	-0.03552	0.04792	89.92527	0.26414	0.00130	1.00000	-0.00062	-1.00000	0.00130	0.00084	0.00084	0.00062	1.00000	
1024.30875	-612.58910	380.56927	-0.05133	0.04050	89.92090	0.24847	0.00138	1.00000	-0.00090	-1.00000	0.00138	0.00071	0.00071	0.00090	1.00000	
1024.14866	-612.44989	379.71284	-0.03200	0.05155	89.91863	0.29354	0.00142	1.00000	-0.00056	-1.00000	0.00142	0.00090	0.00090	0.00056	1.00000	
1024.43346	-612.48095	380.06831	-0.03463	0.03545	89.92062	0.27388	0.00139	1.00000	-0.00061	-1.00000	0.00139	0.00062	0.00062	0.00060	1.00000	
1023.99445	-612.90398	381.09371	-0.05417	0.01730	89.90380	0.30054	0.00168	1.00000	-0.00095	-1.00000	0.00168	0.00030	0.00030	0.00095	1.00000	
1024.96003	-612.50043	380.84439	-0.04492	0.01106	89.92639	0.27785	0.00128	1.00000	-0.00078	-1.00000	0.00128	0.00019	0.00019	0.00078	1.00000	
1024.90727	-612.39955	380.33559	-0.03534	0.02523	89.92854	0.28997	0.00125	1.00000	-0.00062	-1.00000	0.00125	0.00044	0.00044	0.00062	1.00000	
1025.24283	-612.38927	380.64479	-0.04065	0.01787	89.93462	0.28511	0.00114	1.00000	-0.00071	-1.00000	0.00114	0.00031	0.00031	0.00071	1.00000	
1025.54256	-612.22640	380.35136	-0.03279	0.01771	89.94305	0.29646	0.00099	1.00000	-0.00057	-1.00000	0.00099	0.00031	0.00031	0.00057	1.00000	
1025.30595	-612.21549	380.10523	-0.02940	0.02619	89.93958	0.28877	0.00105	1.00000	-0.00051	-1.00000	0.00105	0.00046	0.00046	0.00051	1.00000	
1025.74685	-612.17472	380.45302	-0.02871	-0.00046	89.94332	0.25604	0.00099	1.00000	-0.00050	-1.00000	0.00099	-0.00001	-0.00001	0.00050	1.00000	
1027.33227	-611.58088	380.17436	-0.01864	-0.00757	89.98094	0.24137	0.00033	1.00000	-0.00033	-1.00000	0.00033	-0.00013	-0.00013	0.00033	1.00000	
1026.98297	-611.74051	380.22448	-0.02015	-0.00794	89.97324	0.25852	0.00047	1.00000	-0.00035	-1.00000	0.00047	-0.00014	-0.00014	0.00035	1.00000	
1026.48747	-611.82972	380.22544	-0.02239	0.00105	89.96286	0.24313	0.00065	1.00000	-0.00039	-1.00000	0.00065	0.00002	0.00002	0.00039	1.00000	
1025.93165	-612.03804	380.29730	-0.02869	0.01441	89.95076	0.26057	0.00086	1.00000	-0.00050	-1.00000	0.00086	0.00025	0.00025	0.00050	1.00000	
1026.03477	-612.11930	380.52858	-0.03504	0.01749	89.95395	0.26618	0.00080	1.00000	-0.00061	-1.00000	0.00080	0.00030	0.00031	0.00061	1.00000	
1026.63538	-611.81009	380.11943	-0.02266	0.00904	89.96650	0.28044	0.00058	1.00000	-0.00040	-1.00000	0.00058	0.00016	0.00016	0.00040	1.00000	
1027.62582	-611.47743	380.07321	-0.01728	-0.00137	89.98827	0.23906	0.00020	1.00000	-0.00030	-1.00000	0.00020	-0.00002	-0.00002	0.00030	1.00000	
1027.42970	-611.52240	379.87421	-0.01551	0.00595	89.98465	0.28786	0.00027	1.00000	-0.00027	-1.00000	0.00027	0.00010	0.00010	0.00027	1.00000	
1027.41615	-611.49419	379.79846	-0.01473	0.01167	89.98557	0.26626	0.00025	1.00000	-0.00026	-1.00000	0.00025	0.00020	0.00020	0.00026	1.00000	
1026.70880	-611.82977	380.04720	-0.02448	0.02064	89.96973	0.27250	0.00053	1.00000	-0.00043	-1.00000	0.00053	0.00036	0.00036	0.00043	1.00000	
1027.45147	-611.51350	379.57096	-0.01149	0.01868	89.98616	0.26270	0.00024	1.00000	-0.00020	-1.00000	0.00024	0.00033	0.00033	0.00020	1.00000	
1026.88256	-611.64318	379.49124	-0.01239	0.02733	89.97356	0.25315	0.00046	1.00000	-0.00022	-1.00000	0.00046	0.00048	0.00048	0.00022	1.00000	
1026.27405	-611.81489	379.29060	-0.01194	0.03906	89.96176	0.25121	0.00067	1.00000	-0.00021	-1.00000	0.00067	0.00068	0.00068	0.00021	1.00000	
1026.32832	-611.80776	379.33540	-0.00848	0.02726	89.96036	0.23632	0.00069	1.00000	-0.00015	-1.00000	0.00069	0.00048	0.00048	0.00015	1.00000	
1026.68925	-611.77161	379.61695	-0.01550	0.02417	89.96883	0.24397	0.00054	1.00000	-0.00027	-1.00000	0.00054	0.00042	0.00042	0.00027	1.00000	
1025.08939	-612.45609	380.32208	-0.04067	0.04030	89.93293	0.23488	0.00117	1.00000	-0.00071	-1.00000	0.00117	0.00070	0.00070	0.00071	1.00000	
1025.66805	-612.29828	380.40017	-0.04296	0.03653	89.94658	0.24477	0.00093	1.00000	-0.00075	-1.00000	0.00093	0.00064	0.00064	0.00075	1.00000	
1024.24130	-612.96672	381.25296	-0.06389	0.03401	89.90976	0.24587	0.00157	1.00000	-0.00112	-1.00000	0.00158	0.00059	0.00059	0.00112	1.00000	
1025.34197	-612.57912	381.06986	-0.05569	0.02039	89.93339	0.20731	0.00116	1.00000	-0.00097	-1.00000	0.00116	0.00035	0.00036	0.00097	1.00000	
1024.60414	-612.84084	381.25409	-0.06115	0.02298	89.91537	0.21850	0.00148	1.00000	-0.00107	-1.00000	0.00148	0.00040	0.00040	0.00107	1.00000	
1024.14209	-612.93449	381.08269	-0.06019	0.03137	89.90634	0.22974	0.00163	1.00000	-0.00105	-1.00000	0.00164	0.00055	0.00055	0.00105	1.00000	
1024.85563	-612.64508	381.04382	-0.05349	0.01623	89.92211	0.21466	0.00136	1.00000	-0.00093	-1.00000	0.00136	0.00028	0.00028	0.00093	1.00000	
1025.07488	-612.26358	380.10625	-0.03600	0.03467	89.93414	0.23000	0.00115	1.00000	-0.00063	-1.00000	0.00115	0.00060	0.00061	0.00063	1.00000	
1024.14450	-612.96579	381.40408	-0.06654	0.02572	89.90724	0.21368	0.00162	1.00000	-0.00116	-1.00000	0.00162	0.00045	0.00045	0.00116	1.00000	
1024.65704	-612.65090	380.77256	-0.04837	0.02431	89.92016	0.26160	0.00139	1.00000	-0.00084	-1.00000	0.00139	0.00042	0.00042	0.00084	1.00000	
1024.79785	-612.58016	380.72249	-0.05096	0.03415	89.92548	0.25150	0.00130	1.00000	-0.00089	-1.00000	0.00130	0.00059	0.00060	0.00089	1.00000	
1024.02339	-612.83413	380.88874	-0.05729	0.04380	89.90976	0.26665	0.00157	1.00000	-0.00100	-1.00000	0.00158	0.00076	0.00076	0.00100	1.00000	
1024.02065	-613.06108	381.75238	-0.07327	0.02017	89.90260	0.26740	0.00170	1.00000	-0.00128	-1.00000	0.00170	0.00035	0.00035	0.00128	1.00000	
1024.68377	-612.54426	380.47051	-0.04597	0.03358	89.92281	0.26439	0.00135	1.00000	-0.00080	-1.00000	0.00135	0.00059	0.00059	0.00080	1.00000	
1024.64486	-612.72261	381.32344	-0.06381	0.02108	89.92044	0.24943	0.00139	1.00000	-0.00111	-1.00000	0.00139	0.00037	0.00037	0.00111	1.00000	
1024.56370	-612.69994	380.98557	-0.05842	0.02409	89.91989	0.25344	0.00140	1.00000	-0.00102	-1.00000	0.00140	0.00042	0.00042	0.00102	1.00000	
1025.36203	-612.47580	381.02660	-0.05593	0.01305	89.93716	0.24428	0.00110	1.00000	-0.00098	-1.00000	0.00110	0.00023	0.00023	0.00098	1.00000	
1024.34614	-612.93274	381.40297	-0.06738	0.01810	89.91188	0.26265	0.00154	1.00000	-0.00118	-1.00000	0.00154	0.00031	0.00032	0.00118	1.00000	
1024.94146	-612.79820	381.40595	-0.06192	0.00188	89.92110	0.26377	0.00138	1.00000	-0.00108	-1.00000	0.00138	0.00003	0.00003	0.00108	1.00000	
1024.18471	-613.10366	381.47152	-0.06837	0.01627	89.90414	0.22567	0.00167	1.00000	-0.00119	-1.00000	0.00167	0.00028	0.00028	0.00119	1.00000	
1024.43235	-612.86040	380.99839	-0.05448	0.01237	89.90954	0.25659	0.00158	1.00000	-0.00095	-1.00000	0.00158	0.00021	0.00022	0.00095	1.00000	
1025.00741	-612.50332	380.44847	-0.04102	0.01981	89.92606	0.31604	0.00129	1.00000	-0.00072	-1.00000	0.00129	0.00034	0.00035	0.00072	1.00000	
1025.22960	-612.49908	380.83483	-0.04745	0.01099	89.92976	0.30983	0.00123	1.00000	-0.00083	-1.00000	0.00123	0.00019	0.00019	0.00083	1.00000	
1025.36213	-612.38372	380.41125	-0.03771	0.01408	89.93423	0.27234	0.00115	1.00000	-0.00066	-1.00000	0.00115	0.00024	0.00025	0.00066	1.00000	
1025.18724	-612.42507	380.41395	-0.03603	0.01176	89.92882	0.30542	0.00124	1.00000	-0.00063	-1.00000	0.00124	0.00020	0.00021	0.00063	1.00000	
1025.54714	-612.23048	380.08225	-0.02966	0.02143	89.93845	0.28580	0.00107	1.00000	-0.00052	-1.00000	0.00107	0.00037	0.00037	0.00052	1.00000	
1025.69599	-612.16483	380.02335	-0.02533	0.01203	89.93958	0.28588	0.00105	1.00000	-0.00044	-1.00000	0.00105	0.00021	0.00021	0.00044	1.00000	
1025.75366	-612.30927	380.55181	-0.03696	0.01188	89.93995	0.28891	0.00105	1.00000	-0.00065	-1.00000	0.00105	0.00021	0.00021	0.00065	1.00000	
1026.50572	-612.14951	380.95265	-0.04262	-0.00319	89.95592	0.28756	0.00077	1.00000	-0.00074	-1.00000	0.00077	-0.00006	-0.00006	0.00074	1.00000	
1025.76901	-612.39163	380.78102	-0.03695	-0.00468	89.93595	0.27506	0.00112	1.00000	-0.00064	-1.00000	0.00112	-0.00008	-0.00008	0.00064	1.00000	
1025.74949	-612.47149	380.89087	-0.03931	-0.00754	89.93337	0.26209	0.00116	1.00000	-0.00069	-1.00000	0.00116	-0.00013	-0.00013	0.00069	1.00000	
1026.05124	-612.25587	380.30558	-0.02692	0.00226	89.94263	0.26437	0.00100	1.00000	-0.00047	-1.00000	0.00100	0.00004	0.00004	0.00047	1.00000	
1026.50708	-612.15089	380.21810	-0.02685	0.00987	89.95500	0.26281	0.00079	1.00000	-0.00047	-1.00000	0.00079	0.00017	0.00017	0.00047	1.00000	
1026.03653	-612.41893	380.48180	-0.03400	0.01132	89.94385	0.27320	0.00098	1.00000	-0.00059	-1.00000	0.00098	0.00020	0.00020	0.00059	1.00000	
1026.41464	-612.24207	380.20860	-0.03205	0.02789	89.95583	0.25581	0.00077	1.00000	-0.00056	-1.00000	0.00077	0.00049	0.00049	0.00056	1.00000	
1027.66742	-611.83306	380.14379	-0.02899	0.02454	89.98672	0.25909	0.00023	1.00000	-0.00051	-1.00000	0.00023	0.00043	0.00043	0.00051	1.00000	
1026.90022	-612.19698	380.56891	-0.03450	0.01018	89.96352	0.26687	0.00064	1.00000	-0.00060	-1.00000	0.00064	0.00018	0.00018	0.00060	1.00000	
1027.25434	-612.04031	380.48538	-0.03075	0.00471	89.97020	0.23591	0.00052	1.00000	-0.00054	-1.00000	0.00052	0.00008	0.00008	0.00054	1.00000	
1026.48816	-612.29799	380.58943	-0.03476	0.00676	89.95123	0.24485	0.00085	1.00000	-0.00061	-1.00000	0.00085	0.00012	0.00012	0.00061	1.00000	
1027.57504	-611.93640	380.57816	-0.03162	-0.00649	89.97485	0.23872	0.00044	1.00000	-0.00055	-1.00000	0.00044	-0.00011	-0.00011	0.00055	1.00000	
1026.87171	-612.11578	380.27067	-0.02847	0.00233	89.95953	0.24576	0.00071	1.00000	-0.00050	-1.00000	0.00071	0.00004	0.00004	0.00050	1.00000	
1027.05042	-612.01234	380.34008	-0.02662	-0.00560	89.96272	0.24791	0.00065	1.00000	-0.00046	-1.00000	0.00065	-0.00010	-0.00010	0.00046	1.00000	
1026.25235	-612.29878	380.16609	-0.02232	-0.00682	89.94175	0.25488	0.00102	1.00000	-0.00039	-1.00000	0.00102	-0.00012	-0.00012	0.00039	1.00000	
1026.53127	-612.35174	380.79709	-0.03790	-0.01439	89.94650	0.24230	0.00093	1.00000	-0.00066	-1.00000	0.00093	-0.00025	-0.00025	0.00066	1.00000	
1026.77201	-612.11731	380.36474	-0.02934	-0.00795	89.95540	0.25174	0.00078	1.00000	-0.00051	-1.00000	0.00078	-0.00014	-0.00014	0.00051	1.00000	
1026.01628	-612.68622	381.43291	-0.05617	-0.00773	89.93506	0.24355	0.00113	1.00000	-0.00098	-1.00000	0.00113	-0.00014	-0.00013	0.00098	1.00000	
1026.49268	-612.35906	380.88770	-0.04625	0.00278	89.95002	0.21843	0.00087	1.00000	-0.00081	-1.00000	0.00087	0.00005	0.00005	0.00081	1.00000	
1024.70587	-613.05055	381.30869	-0.05983	0.01013	89.90554	0.23528	0.00165	1.00000	-0.00104	-1.00000	0.00165	0.00018	0.00018	0.00104	1.00000	
1024.93210	-612.91046	381.07229	-0.05201	0.00411	89.90945	0.23698	0.00158	1.00000	-0.00091	-1.00000	0.00158	0.00007	0.00007	0.00091	1.00000	
1024.66980	-613.02293	381.06920	-0.05420	0.01305	89.90512	0.25268	0.00166	1.00000	-0.00095	-1.00000	0.00166	0.00023	0.00023	0.00095	1.00000	
1024.96425	-612.89562	380.83789	-0.04807	0.01199	89.91218	0.22388	0.00153	1.00000	-0.00084	-1.00000	0.00153	0.00021	0.00021	0.00084	1.00000	
1025.09038	-612.83661	380.86594	-0.04924	0.01761	89.91641	0.24208	0.00146	1.00000	-0.00086	-1.00000	0.00146	0.00031	0.00031	0.00086	1.00000	
1024.76427	-612.81491	380.39937	-0.03871	0.01997	89.90965	0.23758	0.00158	1.00000	-0.00068	-1.00000	0.00158	0.00035	0.00035	0.00068	1.00000	
1024.63230	-613.02461	380.95009	-0.05078	0.01726	89.90559	0.23592	0.00165	1.00000	-0.00089	-1.00000	0.00165	0.00030	0.00030	0.00089	1.00000	
1024.57291	-613.01545	381.00412	-0.05042	0.01134	89.90355	0.24666	0.00168	1.00000	-0.00088	-1.00000	0.00168	0.00020	0.00020	0.00088	1.00000	
1024.66562	-612.97411	380.95693	-0.04808	0.00835	89.90530	0.26004	0.00165	1.00000	-0.00084	-1.00000	0.00165	0.00014	0.00015	0.00084	1.00000	
1024.69654	-612.99543	381.04275	-0.04892	0.00174	89.90435	0.26257	0.00167	1.00000	-0.00085	-1.00000	0.00167	0.00003	0.00003	0.00085	1.00000	
1024.02067	-613.36807	381.42061	-0.06007	0.00394	89.88648	0.26694	0.00198	1.00000	-0.00105	-1.00000	0.00198	0.00007	0.00007	0.00105	1.00000	
1024.44346	-613.17792	381.12938	-0.05234	0.00251	89.89648	0.28041	0.00181	1.00000	-0.00091	-1.00000	0.00181	0.00004	0.00004	0.00091	1.00000	
1024.27137	-613.31928	381.31867	-0.05625	0.00251	89.89103	0.29127	0.00190	1.00000	-0.00098	-1.00000	0.00190	0.00004	0.00004	0.00098	1.00000	
1024.52251	-613.20947	381.19112	-0.05403	0.00104	89.89658	0.27911	0.00181	1.00000	-0.00094	-1.00000	0.00181	0.00002	0.00002	0.00094	1.00000	
1024.82032	-613.27074	381.58649	-0.06370	0.00076	89.90385	0.30221	0.00168	1.00000	-0.00111	-1.00000	0.00168	0.00001	0.00001	0.00111	1.00000	
1025.62132	-612.91400	381.25095	-0.05762	0.00715	89.92561	0.28903	0.00130	1.00000	-0.00101	-1.00000	0.00130	0.00012	0.00012	0.00101	1.00000	
1026.02964	-612.80331	381.26281	-0.05684	0.00756	89.93459	0.30287	0.00114	1.00000	-0.00099	-1.00000	0.00114	0.00013	0.00013	0.00099	1.00000	
1025.07446	-613.10758	381.29360	-0.06358	0.02222	89.91410	0.30305	0.00150	1.00000	-0.00111	-1.00000	0.00150	0.00039	0.00039	0.00111	1.00000	
1025.53456	-612.91519	381.13525	-0.06045	0.02513	89.92673	0.27251	0.00128	1.00000	-0.00106	-1.00000	0.00128	0.00044	0.00044	0.00106	1.00000	
1026.16766	-612.57104	380.57458	-0.04650	0.02863	89.94324	0.28928	0.00099	1.00000	-0.00081	-1.00000	0.00099	0.00050	0.00050	0.00081	1.00000	
1025.95338	-612.69801	380.84812	-0.05286	0.02606	89.93621	0.32900	0.00111	1.00000	-0.00092	-1.00000	0.00111	0.00045	0.00045	0.00092	1.00000	
1025.40522	-612.93544	381.07334	-0.06128	0.03250	89.92348	0.33305	0.00134	1.00000	-0.00107	-1.00000	0.00134	0.00057	0.00057	0.00107	1.00000	
1026.13618	-612.63952	380.94151	-0.05339	0.02190	89.93896	0.29511	0.00107	1.00000	-0.00093	-1.00000	0.00107	0.00038	0.00038	0.00093	1.00000	
1026.31294	-612.61985	380.81519	-0.05328	0.03233	89.94342	0.29673	0.00099	1.00000	-0.00093	-1.00000	0.00099	0.00056	0.00056	0.00093	1.00000	
1026.23056	-612.59389	380.40253	-0.04357	0.03452	89.94289	0.29180	0.00100	1.00000	-0.00076	-1.00000	0.00100	0.00060	0.00060	0.00076	1.00000	
1026.47050	-612.46803	380.12714	-0.03650	0.03193	89.94915	0.25232	0.00089	1.00000	-0.00064	-1.00000	0.00089	0.00056	0.00056	0.00064	1.00000	
1026.39007	-612.46513	379.96073	-0.03515	0.04051	89.94836	0.22418	0.00090	1.00000	-0.00061	-1.00000	0.00090	0.00071	0.00071	0.00061	1.00000	
1026.34432	-612.54618	380.09150	-0.03680	0.03361	89.94661	0.21028	0.00093	1.00000	-0.00064	-1.00000	0.00093	0.00059	0.00059	0.00064	1.00000	
1026.06068	-612.61109	379.98694	-0.03382	0.02857	89.93723	0.21328	0.00110	1.00000	-0.00059	-1.00000	0.00110	0.00050	0.00050	0.00059	1.00000	
1026.40199	-612.58080	380.19610	-0.03849	0.02623	89.94508	0.21361	0.00096	1.00000	-0.00067	-1.00000	0.00096	0.00046	0.00046	0.00067	1.00000	
1026.99452	-612.43304	380.28595	-0.04016	0.02329	89.95886	0.20666	0.00072	1.00000	-0.00070	-1.00000	0.00072	0.00041	0.00041	0.00070	1.00000	
1026.61712	-612.47207	380.00713	-0.03322	0.02426	89.95052	0.20488	0.00086	1.00000	-0.00058	-1.00000	0.00086	0.00042	0.00042	0.00058	1.00000	
1027.01306	-612.31661	379.95360	-0.03049	0.01601	89.95889	0.21812	0.00072	1.00000	-0.00053	-1.00000	0.00072	0.00028	0.00028	0.00053	1.00000	
1026.82296	-612.46031	380.18174	-0.03518	0.00910	89.95261	0.23195	0.00083	1.00000	-0.00061	-1.00000	0.00083	0.00016	0.00016	0.00061	1.00000	
1026.63877	-612.45352	379.98200	-0.02930	0.00555	89.94762	0.21814	0.00091	1.00000	-0.00051	-1.00000	0.00091	0.00010	0.00010	0.00051	1.00000	
1026.65308	-612.34285	379.71985	-0.02512	0.01496	89.95221	0.23661	0.00083	1.00000	-0.00044	-1.00000	0.00083	0.00026	0.00026	0.00044	1.00000	
1026.54407	-612.43785	379.84437	-0.02922	0.01705	89.94952	0.25240	0.00088	1.00000	-0.00051	-1.00000	0.00088	0.00030	0.00030	0.00051	1.00000	
1026.40521	-612.44810	379.65151	-0.02887	0.03144	89.94892	0.25799	0.00089	1.00000	-0.00050	-1.00000	0.00089	0.00055	0.00055	0.00050	1.00000	
1026.40669	-612.41883	379.65378	-0.02789	0.02829	89.94830	0.25436	0.00090	1.00000	-0.00049	-1.00000	0.00090	0.00049	0.00049	0.00049	1.00000	
1025.95919	-612.56163	379.53501	-0.02705	0.03427	89.93794	0.23417	0.00108	1.00000	-0.00047	-1.00000	0.00108	0.00060	0.00060	0.00047	1.00000	
1026.53034	-612.41199	379.64933	-0.03059	0.03445	89.95116	0.22875	0.00085	1.00000	-0.00053	-1.00000	0.00085	0.00060	0.00060	0.00053	1.00000	
1025.80812	-612.64032	379.61881	-0.03393	0.04622	89.93715	0.25307	0.00110	1.00000	-0.00059	-1.00000	0.00110	0.00081	0.00081	0.00059	1.00000	
1026.23215	-612.57254	379.85699	-0.03853	0.04315	89.94632	0.23654	0.00094	1.00000	-0.00067	-1.00000	0.00094	0.00075	0.00075	0.00067	1.00000	
1025.81190	-612.69481	379.77630	-0.03462	0.03441	89.93454	0.28663	0.00114	1.00000	-0.00060	-1.00000	0.00114	0.00060	0.00060	0.00060	1.00000	
1026.79862	-612.29692	379.50191	-0.02603	0.02976	89.95862	0.25730	0.00072	1.00000	-0.00045	-1.00000	0.00072	0.00052	0.00052	0.00045	1.00000	
1025.08634	-612.97548	379.95039	-0.04249	0.04244	89.91903	0.29011	0.00141	1.00000	-0.00074	-1.00000	0.00141	0.00074	0.00074	0.00074	1.00000	
1025.38012	-612.80588	379.63289	-0.03449	0.04269	89.92551	0.31429	0.00130	1.00000	-0.00060	-1.00000	0.00130	0.00074	0.00075	0.00060	1.00000	
1026.37736	-612.48914	379.71747	-0.03379	0.03410	89.94836	0.30169	0.00090	1.00000	-0.00059	-1.00000	0.00090	0.00059	0.00060	0.00059	1.00000	
1025.51596	-612.83243	379.73157	-0.03565	0.03819	89.92673	0.31474	0.00128	1.00000	-0.00062	-1.00000	0.00128	0.00067	0.00067	0.00062	1.00000	
1025.91894	-612.69865	379.67380	-0.03187	0.03446	89.93572	0.29392	0.00112	1.00000	-0.00056	-1.00000	0.00112	0.00060	0.00060	0.00056	1.00000	
1026.79351	-612.21560	378.93063	-0.01768	0.04787	89.96151	0.28562	0.00067	1.00000	-0.00031	-1.00000	0.00067	0.00084	0.00084	0.00031	1.00000	
1026.27759	-612.56655	379.48125	-0.02508	0.02988	89.94244	0.28995	0.00100	1.00000	-0.00044	-1.00000	0.00100	0.00052	0.00052	0.00044	1.00000	
1025.79821	-612.77787	379.61489	-0.03275	0.04011	89.93329	0.32365	0.00116	1.00000	-0.00057	-1.00000	0.00116	0.00070	0.00070	0.00057	1.00000	
1026.10725	-612.71775	379.72545	-0.03415	0.03784	89.93996	0.31988	0.00105	1.00000	-0.00060	-1.00000	0.00105	0.00066	0.00066	0.00060	1.00000	
1026.38365	-612.79664	380.20168	-0.04837	0.03805	89.94666	0.35696	0.00093	1.00000	-0.00084	-1.00000	0.00093	0.00066	0.00066	0.00084	1.00000	
